Count,Time,ResponseCode,Duration,Mem,Cpu
1973,1419924770545,200,414,519151616,5
1057,1419924135858,200,413,519786496,4
764,1419923925009,200,413,519778304,6
555,1419923767429,200,411,519950336,8
988,1419924085686,200,410,520683520,5
211,1419923515919,200,409,520462336,4
893,1419924019424,200,407,521117696,2
512,1419923737833,200,407,519606272,7
1190,1419924232673,200,404,519917568,4
175,1419923487159,200,403,520589312,4
1532,1419924462017,200,403,519057408,6
1047,1419924129248,200,400,519741440,5
47,1419923367435,200,396,521486336,3
1950,1419924751236,200,396,519311360,5
1265,1419924287525,200,395,519491584,5
126,1419923438814,200,394,520605696,6
264,1419923553038,200,392,520122368,7
160,1419923472057,200,391,520347648,8
1197,1419924237865,200,388,519917568,4
756,1419923919198,200,388,519778304,5
648,1419923845266,200,386,519876608,4
662,1419923856432,200,385,519884800,3
480,1419923710308,200,384,519376896,3
141,1419923453474,200,384,520605696,4
637,1419923826561,200,384,519573504,5
1954,1419924754056,200,384,519184384,5
108,1419923411957,200,383,520749056,10
1543,1419924469276,200,373,519057408,6
1073,1419924151983,200,371,520040448,4
157,1419923469172,200,370,520196096,6
268,1419923556259,200,366,520122368,4
758,1419923920756,200,366,519778304,6
104,1419923409157,200,363,520466432,6
644,1419923842329,200,362,519876608,4
205,1419923511777,200,362,520462336,6
590,1419923791075,200,362,520015872,6
430,1419923674713,200,361,519872512,6
33,1419923357969,200,360,521482240,5
1261,1419924284639,200,360,519487488,5
1946,1419924747561,200,357,519278592,4
652,1419923848725,200,357,519884800,5
638,1419923827456,200,356,519573504,3
1971,1419924768109,200,355,519151616,5
190,1419923500826,200,355,520589312,6
1391,1419924370338,200,354,519294976,4
152,1419923465592,200,353,520814592,7
42,1419923363922,200,352,521486336,4
369,1419923627025,200,350,519671808,4
1574,1419924489242,200,350,518610944,6
410,1419923660327,200,349,519872512,5
1211,1419924246960,200,349,519450624,5
1072,1419924151128,200,348,520040448,4
370,1419923627898,200,347,519671808,6
1663,1419924547496,200,345,519847936,3
1975,1419924773012,200,345,519151616,5
179,1419923490175,200,343,520589312,5
1707,1419924575875,200,343,519876608,5
1788,1419924630334,200,341,519671808,3
491,1419923717866,200,341,519733248,4
1922,1419924729278,200,341,519008256,7
354,1419923616801,200,338,519663616,5
428,1419923672908,200,338,519872512,5
48,1419923368334,200,337,521486336,3
1848,1419924669362,200,336,519225344,5
1634,1419924527747,200,336,520265728,6
1358,1419924349343,200,334,519458816,3
23,1419923350843,200,334,521424896,5
139,1419923452020,200,334,520605696,6
1231,1419924260469,200,333,519643136,2
166,1419923478379,200,332,520474624,2
717,1419923893470,200,331,519806976,3
1434,1419924397905,200,331,519286784,6
1645,1419924535626,200,331,520265728,6
1791,1419924632408,200,330,519671808,2
204,1419923510936,200,330,520462336,5
1995,1419924791325,200,329,518963200,7
641,1419923831279,200,329,519852032,8
361,1419923621488,200,328,519663616,3
1255,1419924280332,200,328,519614464,4
1982,1419924778527,200,328,519155712,4
127,1419923439716,200,328,520605696,5
525,1419923747437,200,327,520146944,2
1868,1419924681862,200,327,519532544,7
1139,1419924196776,200,326,519913472,4
1794,1419924634568,200,325,519671808,5
1737,1419924595737,200,323,519774208,6
1758,1419924610390,200,322,519426048,4
80,1419923389947,200,322,521134080,5
113,1419923417325,200,321,520732672,3
625,1419923816804,200,320,520015872,5
1654,1419924541466,200,319,520138752,2
1299,1419924310241,200,319,519249920,5
629,1419923819743,200,318,519983104,7
1257,1419924281786,200,317,519614464,6
53,1419923371833,200,316,521359360,4
265,1419923553947,200,315,520122368,5
284,1419923567826,200,315,519995392,5
899,1419924024035,200,315,521117696,5
947,1419924059379,200,315,520933376,14
427,1419923672083,200,314,519872512,5
493,1419923719323,200,314,519733248,5
1123,1419924186232,200,314,519557120,5
1143,1419924199654,200,314,519913472,5
1245,1419924269800,200,314,519610368,5
1900,1419924705008,200,314,519389184,7
463,1419923698195,200,312,519663616,5
917,1419924035916,200,312,521023488,5
1153,1419924206625,200,312,519946240,5
266,1419923554771,200,312,520122368,6
1752,1419924605880,200,312,519614464,6
1695,1419924568011,200,312,519860224,7
1913,1419924723045,200,312,519430144,8
296,1419923576130,200,311,519995392,5
861,1419923996284,200,311,519729152,5
559,1419923770594,200,311,519823360,6
1363,1419924352741,200,311,519458816,6
1616,1419924516076,200,311,519938048,7
1978,1419924775580,200,310,519151616,4
311,1419923587799,200,310,519626752,5
1187,1419924229244,200,310,519917568,6
1909,1419924719651,200,310,519430144,7
17,1419923346955,200,309,521449472,3
1176,1419924221876,200,309,519917568,4
1720,1419924584276,200,309,519741440,5
573,1419923779909,200,309,520015872,6
558,1419923769773,200,309,519823360,7
820,1419923965055,200,309,519725056,7
46,1419923366616,200,308,521486336,4
1786,1419924628925,200,308,519671808,5
1838,1419924662711,200,308,519639040,6
60,1419923376876,200,307,521359360,4
1684,1419924560534,200,307,519860224,5
469,1419923702697,200,307,519663616,6
1753,1419924606698,200,307,519614464,6
365,1419923624258,200,306,519663616,4
497,1419923721953,200,305,519733248,4
1918,1419924726389,200,305,518983680,5
668,1419923860521,200,304,519884800,3
1783,1419924626672,200,304,519639040,4
698,1419923880996,200,304,520011776,5
1522,1419924455261,200,304,519057408,5
865,1419923999058,200,304,519602176,7
213,1419923517555,200,303,520462336,3
1089,1419924163328,200,303,520040448,4
1747,1419924602604,200,303,519774208,4
1891,1419924697232,200,303,519421952,6
1641,1419924532555,200,302,520265728,3
633,1419923822929,200,302,519983104,4
1738,1419924596573,200,302,519774208,4
1172,1419924219117,200,302,519917568,5
298,1419923577568,200,302,519991296,7
1271,1419924291606,200,301,519491584,4
1967,1419924764103,200,301,519151616,6
1513,1419924448905,200,301,519057408,7
326,1419923598265,200,299,519917568,5
1348,1419924342707,200,299,519491584,5
1734,1419924593199,200,299,519774208,5
232,1419923530068,200,296,519979008,6
1021,1419924109257,200,296,520556544,7
1687,1419924562775,200,296,519860224,8
464,1419923699020,200,295,519663616,7
881,1419924010731,200,295,520658944,7
1713,1419924579800,200,294,519741440,4
1472,1419924422415,200,293,519290880,2
832,1419923973553,200,293,519757824,5
646,1419923843827,200,292,519876608,5
293,1419923574096,200,291,519995392,6
592,1419923792614,200,291,520015872,7
1908,1419924718855,200,291,519430144,7
1324,1419924327467,200,290,519475200,2
248,1419923541107,200,290,520130560,4
442,1419923682630,200,289,519745536,7
1988,1419924784206,200,287,519061504,4
237,1419923533855,200,287,520257536,6
1071,1419924150337,200,286,520040448,3
1800,1419924638562,200,286,519671808,3
1134,1419924193327,200,286,519913472,4
1155,1419924208072,200,286,519946240,4
1980,1419924776993,200,286,519155712,5
830,1419923972136,200,286,519733248,6
1940,1419924742720,200,284,519278592,4
1101,1419924171835,200,284,520040448,5
1817,1419924649331,200,283,519639040,6
118,1419923425748,200,281,520732672,7
671,1419923862566,200,279,519884800,4
1958,1419924757503,200,277,519151616,2
1058,1419924136777,200,275,519786496,5
1876,1419924687554,200,273,519536640,3
1638,1419924530505,200,268,520265728,2
178,1419923489383,200,268,520589312,3
355,1419923617652,200,267,519663616,5
1249,1419924272669,200,266,519610368,5
79,1419923389146,200,265,521138176,5
455,1419923693017,200,265,519663616,7
1998,1419924793515,200,264,518987776,1
1957,1419924756734,200,263,519151616,4
344,1419923610112,200,263,519790592,7
1356,1419924348032,200,262,519458816,6
4,1419923338198,200,260,521900032,9
1697,1419924569407,200,259,519860224,2
476,1419923707357,200,259,519352320,4
197,1419923505831,200,259,520462336,5
924,1419924043094,200,259,521023488,6
1055,1419924134522,200,258,519786496,2
38,1419923361345,200,257,521490432,4
612,1419923808235,200,257,520015872,4
1994,1419924790554,200,256,518868992,2
408,1419923658927,200,256,519909376,7
900,1419924024861,200,256,521117696,7
1919,1419924727199,200,256,519163904,13
1636,1419924529182,200,255,520265728,7
1140,1419924197608,200,254,519913472,4
869,1419924002124,200,254,519602176,5
1471,1419924421658,200,254,519290880,6
1350,1419924344145,200,253,519458816,6
597,1419923796906,200,253,520015872,7
271,1419923558316,200,252,520122368,3
343,1419923609341,200,252,519790592,5
1100,1419924171078,200,252,520040448,5
5,1419923339024,200,251,521760768,0
286,1419923569286,200,251,519995392,5
1520,1419924453811,200,251,519057408,6
515,1419923740372,200,250,519639040,3
1996,1419924792157,200,249,518987776,7
1987,1419924783450,200,248,519061504,1
770,1419923929495,200,248,519778304,3
239,1419923535320,200,248,520257536,6
249,1419923541907,200,248,520130560,6
1109,1419924177221,200,247,520040448,5
511,1419923737071,200,247,519606272,7
1553,1419924475942,200,247,519090176,7
1420,1419924388558,200,244,519421952,2
806,1419923953996,200,244,519725056,6
287,1419923570048,200,243,519995392,6
923,1419924042348,200,242,521023488,4
290,1419923572142,200,242,519995392,5
744,1419923911085,200,241,519938048,6
1533,1419924462927,200,240,519057408,6
716,1419923892716,200,240,519802880,7
1963,1419924761459,200,239,519151616,4
1156,1419924208863,200,239,519946240,6
1295,1419924307585,200,238,519172096,3
1832,1419924658615,200,237,519639040,3
1025,1419924112815,200,237,520556544,6
209,1419923514583,200,236,520462336,2
186,1419923497371,200,236,520589312,4
627,1419923818352,200,236,519983104,4
371,1419923628757,200,236,519671808,6
974,1419924076454,200,235,520523776,2
1076,1419924154724,200,235,520040448,4
1451,1419924409376,200,235,519286784,4
351,1419923614637,200,234,519663616,5
51,1419923370404,200,233,521359360,2
176,1419923488073,200,233,520589312,6
1784,1419924627483,200,232,519671808,3
1797,1419924636598,200,232,519671808,3
799,1419923949382,200,232,519573504,4
29,1419923355332,200,231,521322496,3
1948,1419924749576,200,231,519311360,3
1135,1419924194119,200,231,519913472,5
1272,1419924292409,200,231,519491584,5
125,1419923438053,200,231,520605696,6
1718,1419924582948,200,231,519741440,6
1880,1419924690157,200,230,519540736,7
1061,1419924139394,200,229,519786496,2
1651,1419924539524,200,229,520261632,3
414,1419923663366,200,229,519876608,4
1549,1419924473351,200,229,519090176,4
378,1419923633485,200,228,519671808,3
375,1419923631526,200,228,519671808,4
754,1419923917726,200,228,519778304,6
969,1419924073195,200,228,520523776,8
859,1419923994951,200,227,519729152,5
661,1419923855699,200,227,519884800,7
1273,1419924293145,200,227,519491584,7
1361,1419924351390,200,226,519458816,1
709,1419923887939,200,226,519823360,6
75,1419923386587,200,225,521105408,4
1836,1419924661361,200,225,519639040,4
755,1419923918462,200,224,519778304,3
198,1419923506600,200,224,520462336,4
571,1419923778584,200,224,520015872,4
1448,1419924406999,200,224,519286784,6
1499,1419924439778,200,224,519057408,6
837,1419923977143,200,224,519757824,7
1699,1419924570858,200,224,519860224,7
568,1419923776532,200,223,520015872,3
353,1419923616067,200,223,519663616,5
765,1419923925935,200,223,519778304,5
624,1419923816069,200,223,520015872,6
1518,1419924452466,200,222,519057408,2
1246,1419924270619,200,222,519610368,3
1254,1419924279607,200,222,519614464,3
423,1419923669524,200,222,519868416,4
1446,1419924405678,200,222,519286784,5
1258,1419924282607,200,221,519614464,2
1928,1419924733457,200,221,519278592,2
333,1419923602857,200,221,519790592,5
1064,1419924143962,200,221,519786496,5
566,1419923775202,200,221,520011776,6
1107,1419924175887,200,221,520040448,6
1120,1419924184184,200,221,520040448,6
1812,1419924646128,200,221,519671808,6
1981,1419924777800,200,221,519155712,6
1934,1419924737465,200,220,519278592,2
915,1419924034584,200,220,521023488,3
599,1419923798345,200,220,520015872,4
1136,1419924194855,200,220,519913472,4
1606,1419924509618,200,220,518762496,6
548,1419923762912,200,220,520286208,8
1432,1419924396564,200,219,519286784,1
1941,1419924743509,200,219,519278592,2
608,1419923805612,200,219,520015872,3
1235,1419924263338,200,219,519610368,4
305,1419923583909,200,219,519995392,5
1937,1419924739947,200,219,519278592,7
743,1419923910355,200,218,519938048,3
1267,1419924289050,200,218,519491584,5
1287,1419924302256,200,218,519491584,6
1290,1419924304196,200,218,519491584,7
1542,1419924468554,200,217,519057408,2
620,1419923813489,200,217,520015872,3
1102,1419924172624,200,217,520040448,3
614,1419923809609,200,217,520015872,5
1232,1419924261308,200,217,519610368,5
1200,1419924239991,200,217,519925760,7
1264,1419924286802,200,217,519491584,8
1685,1419924561343,200,216,519860224,4
83,1419923392127,200,216,521138176,6
105,1419923410029,200,216,520466432,6
221,1419923522799,200,216,520339456,6
667,1419923859793,200,216,519884800,6
987,1419924084959,200,216,520683520,6
1492,1419924434968,200,216,519057408,6
1887,1419924694555,200,215,519421952,1
1275,1419924294472,200,215,519491584,2
98,1419923401427,200,215,520978432,3
1839,1419924663524,200,215,519639040,3
1068,1419924147937,200,215,520040448,5
1142,1419924198931,200,215,519913472,5
1771,1419924618881,200,215,519634944,6
607,1419923804890,200,215,520015872,7
724,1419923897989,200,215,519933952,7
1075,1419924154002,200,214,520040448,5
801,1419923950714,200,214,519446528,6
978,1419924079137,200,214,520650752,8
440,1419923681290,200,213,519745536,4
1320,1419924324783,200,213,519430144,4
748,1419923913765,200,213,519811072,6
1260,1419924283921,200,213,519614464,6
1896,1419924701331,200,213,519421952,6
1594,1419924502146,200,213,518762496,8
1186,1419924228526,200,212,519917568,1
1181,1419924225247,200,212,519917568,5
1933,1419924736748,200,212,519274496,5
385,1419923637994,200,212,519671808,6
1892,1419924698040,200,212,519421952,6
470,1419923703516,200,211,519663616,3
683,1419923870445,200,211,520011776,4
783,1419923938331,200,211,519811072,4
1417,1419924386634,200,211,519421952,4
220,1419923522053,200,211,520339456,5
626,1419923817636,200,211,520015872,5
1106,1419924175171,200,211,520040448,5
1376,1419924361037,200,211,519462912,5
811,1419923957165,200,211,519725056,6
1777,1419924622880,200,211,519639040,6
539,1419923757183,200,211,520404992,7
632,1419923822213,200,211,519983104,7
1127,1419924188898,200,211,519856128,7
1276,1419924295192,200,211,519491584,7
1889,1419924695892,200,211,519421952,8
905,1419924028128,200,211,521183232,13
1321,1419924325501,200,210,519462912,2
70,1419923383316,200,210,521232384,4
12,1419923343604,200,210,521555968,5
30,1419923356075,200,210,521482240,5
474,1419923706094,200,210,519352320,6
1013,1419924103800,200,210,520556544,6
776,1419923933509,200,209,519811072,2
694,1419923877499,200,209,520011776,3
81,1419923390778,200,209,521134080,5
212,1419923516837,200,209,520462336,5
760,1419923922255,200,209,519778304,5
1449,1419924407729,200,209,519286784,5
576,1419923781976,200,209,520015872,6
1776,1419924622166,200,209,519639040,6
761,1419923922966,200,209,519778304,7
794,1419923946017,200,209,519446528,9
1180,1419924224533,200,208,519917568,2
1612,1419924513412,200,208,518795264,2
1317,1419924322840,200,208,519442432,4
193,1419923502930,200,208,520589312,5
403,1419923654876,200,208,519909376,6
1159,1419924210814,200,208,519950336,6
415,1419923664097,200,208,519876608,7
1185,1419924227811,200,208,519917568,7
1526,1419924458115,200,208,519057408,7
1401,1419924376619,200,207,519421952,2
1234,1419924262629,200,207,519610368,3
1525,1419924457403,200,207,519057408,3
227,1419923526778,200,207,519987200,6
733,1419923904047,200,207,519933952,6
850,1419923985949,200,207,519729152,6
532,1419923752056,200,207,520404992,7
1297,1419924308930,200,207,519249920,9
1286,1419924301546,200,206,519495680,2
848,1419923984615,200,206,519729152,3
1044,1419924127055,200,206,519614464,4
1411,1419924382847,200,206,519421952,5
341,1419923607983,200,206,519790592,6
445,1419923684776,200,206,519745536,6
958,1419924066327,200,206,520753152,6
1045,1419924127766,200,206,519614464,6
1846,1419924667948,200,206,519479296,6
1305,1419924314239,200,206,518615040,9
222,1419923523519,200,205,520372224,3
595,1419923795576,200,205,520015872,3
565,1419923774486,200,205,520007680,4
907,1419924029462,200,205,520990720,4
1060,1419924138683,200,205,519786496,4
99,1419923402164,200,205,520851456,5
1690,1419924564818,200,205,519835648,9
1626,1419924522626,200,204,520245248,4
362,1419923622326,200,204,519663616,5
382,1419923636040,200,204,519671808,5
784,1419923939044,200,204,519811072,6
1874,1419924685857,200,204,519536640,6
1932,1419924736039,200,204,519278592,6
444,1419923684061,200,204,519745536,7
1241,1419924267246,200,204,519610368,7
803,1419923952053,200,204,519598080,8
1571,1419924487199,200,204,518647808,9
989,1419924086630,200,203,520683520,4
322,1419923594978,200,203,519917568,6
581,1419923785234,200,203,520015872,6
658,1419923853751,200,203,519884800,6
1580,1419924493138,200,203,518762496,7
527,1419923748882,200,203,520273920,8
289,1419923571429,200,202,519995392,2
822,1419923966492,200,202,519725056,3
1304,1419924313532,200,202,519401472,3
1147,1419924202326,200,202,519913472,4
208,1419923513873,200,202,520462336,5
588,1419923789743,200,202,520015872,6
1248,1419924271961,200,202,519610368,6
1911,1419924721099,200,202,519430144,8
1307,1419924315575,200,201,519462912,4
1332,1419924332671,200,201,519458816,4
550,1419923764263,200,201,520286208,5
1150,1419924204668,200,201,519946240,5
1583,1419924495091,200,201,518762496,5
1592,1419924500713,200,201,518762496,5
785,1419923939765,200,201,519811072,6
928,1419924045746,200,201,521023488,6
563,1419923773156,200,201,520007680,7
1282,1419924298993,200,201,519491584,7
432,1419923676198,200,201,519745536,8
544,1419923760355,200,200,520413184,0
128,1419923440554,200,200,520605696,2
819,1419923964342,200,200,519725056,3
898,1419924023323,200,200,521117696,5
1723,1419924586336,200,200,519741440,5
374,1419923630817,200,200,519671808,6
600,1419923799078,200,200,520015872,7
618,1419923812169,200,200,520015872,7
1548,1419924472650,200,199,519090176,4
1493,1419924435690,200,199,519057408,5
320,1419923593652,200,199,519917568,6
738,1419923907197,200,199,519933952,6
1785,1419924628221,200,199,519671808,7
439,1419923680581,200,198,519745536,5
335,1419923604204,200,198,519790592,6
1523,1419924456073,200,198,519057408,7
585,1419923787805,200,197,520015872,5
1112,1419924179206,200,197,520040448,5
520,1419923744176,200,197,519639040,7
522,1419923745517,200,196,519639040,3
845,1419923982586,200,196,519725056,4
1927,1419924732759,200,196,519254016,4
1329,1419924330743,200,196,519471104,5
751,1419923915806,200,196,519811072,7
1628,1419924523969,200,196,520212480,7
451,1419923688984,200,195,519536640,6
226,1419923526072,200,195,519987200,7
1339,1419924337091,200,195,519458816,7
1442,1419924403141,200,195,519286784,7
1871,1419924683922,200,195,519536640,7
964,1419924070126,200,195,520634368,10
69,1419923382613,200,194,521232384,3
182,1419923493754,200,194,520589312,5
517,1419923741832,200,194,519639040,6
1161,1419924212167,200,194,519950336,6
1956,1419924756034,200,194,519151616,7
1613,1419924514151,200,194,518795264,8
372,1419923629504,200,193,519671808,3
1174,1419924220556,200,193,519917568,3
486,1419923714174,200,193,519487488,6
774,1419923932198,200,193,519811072,6
143,1419923455326,200,193,520605696,7
772,1419923930880,200,193,519778304,8
691,1419923875591,200,192,520011776,4
27,1419923354040,200,192,521322496,5
994,1419924090804,200,192,520679424,6
1294,1419924306883,200,192,519172096,6
263,1419923552336,200,191,520122368,4
1237,1419924264680,200,191,519610368,5
1530,1419924460693,200,191,519057408,5
330,1419923600926,200,191,519917568,6
569,1419923777266,200,191,520015872,6
863,1419923997754,200,191,519729152,6
1920,1419924727960,200,191,519036928,8
1052,1419924132595,200,190,519782400,2
1149,1419924203973,200,190,519946240,4
7,1419923340417,200,190,521822208,5
387,1419923639325,200,190,519671808,5
1770,1419924618186,200,190,519634944,6
477,1419923708128,200,190,519479296,10
726,1419923899648,200,189,519933952,4
1521,1419924454567,200,189,519057408,4
763,1419923924309,200,189,519778304,5
851,1419923986667,200,189,519729152,6
684,1419923871173,200,189,520011776,7
513,1419923738753,200,189,519606272,8
1019,1419924107925,200,188,520556544,5
1090,1419924164135,200,188,520040448,5
161,1419923472958,200,188,520474624,7
229,1419923528106,200,188,519954432,10
911,1419924032040,200,187,521023488,5
1792,1419924633243,200,187,519671808,5
258,1419923548091,200,187,520130560,6
516,1419923741134,200,187,519639040,7
975,1419924077205,200,187,520650752,8
1558,1419924479230,200,187,519057408,9
313,1419923589195,200,185,519888896,6
840,1419923979109,200,185,519725056,7
352,1419923615373,200,184,519659520,3
846,1419923983302,200,184,519725056,6
789,1419923942346,200,183,519684096,7
1754,1419924607510,200,182,519614464,1
73,1419923385273,200,182,521232384,4
345,1419923610879,200,182,519790592,5
1024,1419924112128,200,182,520556544,6
1698,1419924570171,200,182,519860224,9
52,1419923371145,200,181,521359360,4
138,1419923451329,200,181,520605696,5
1856,1419924674380,200,181,519536640,5
1773,1419924620244,200,181,519634944,7
973,1419924075768,200,181,520523776,8
749,1419923914489,200,180,519811072,3
1984,1419924780343,200,180,519155712,7
919,1419924037389,200,179,521023488,4
1166,1419924215353,200,178,519950336,3
1207,1419924244323,200,178,519958528,4
1435,1419924398742,200,178,519286784,6
769,1419923928807,200,178,519778304,8
577,1419923782690,200,177,520015872,5
745,1419923911838,200,177,519938048,5
278,1419923563188,200,177,520122368,6
1686,1419924562091,200,177,519860224,9
1029,1419924117321,200,176,520556544,4
1959,1419924758285,200,176,519151616,6
793,1419923945327,200,175,519700480,0
1953,1419924753377,200,174,519184384,2
367,1419923625723,200,174,519671808,6
1373,1419924359135,200,174,519462912,6
318,1419923592358,200,173,519917568,3
1422,1419924389964,200,173,519421952,5
1507,1419924445145,200,173,519057408,5
314,1419923589890,200,173,519888896,7
1,1419923336293,200,172,519913472,4
485,1419923713491,200,171,519528448,4
1575,1419924490098,200,170,518610944,6
635,1419923824334,200,169,519987200,6
137,1419923450658,200,167,520605696,4
1653,1419924540797,200,167,520265728,7
395,1419923649903,200,167,519725056,8
1966,1419924763431,200,166,519151616,2
1221,1419924253716,200,166,519577600,5
1544,1419924470155,200,166,519057408,7
1509,1419924446428,200,165,519057408,3
611,1419923807557,200,165,520015872,4
1355,1419924347361,200,165,519458816,5
242,1419923537359,200,164,520257536,2
1506,1419924444476,200,164,519057408,2
1763,1419924613405,200,164,519704576,2
55,1419923373326,200,164,521359360,4
1681,1419924558665,200,163,519860224,3
598,1419923797671,200,162,520015872,6
1048,1419924130173,200,162,519741440,7
425,1419923670815,200,161,519872512,6
1262,1419924285516,200,160,519491584,3
411,1419923661186,200,160,519876608,5
1300,1419924311065,200,160,519249920,7
1077,1419924155465,200,159,520040448,3
1277,1419924295908,200,159,519491584,6
1345,1419924340864,200,158,519458816,5
1318,1419924323554,200,157,519442432,3
1968,1419924764908,200,157,519147520,6
1097,1419924169234,200,157,520040448,7
0,1419923335628,200,156,520032256,4
1404,1419924378547,200,155,519421952,2
1222,1419924254384,200,155,519643136,3
459,1419923695688,200,155,519663616,5
1494,1419924436391,200,154,519057408,2
1421,1419924389308,200,154,519426048,5
238,1419923534653,200,153,520257536,4
1353,1419924346081,200,153,519458816,7
1165,1419924214698,200,152,519950336,5
1327,1419924329501,200,151,519462912,2
185,1419923496715,200,151,520589312,5
1899,1419924704350,200,151,519389184,6
1554,1419924476695,200,150,519090176,3
1804,1419924641215,200,150,519671808,6
399,1419923652402,200,149,519876608,4
1945,1419924746907,200,149,519278592,4
241,1419923536706,200,149,520257536,5
888,1419924015846,200,149,521109504,6
591,1419923791953,200,149,520015872,7
435,1419923678122,200,149,519745536,8
1278,1419924296592,200,148,519491584,2
1915,1419924724450,200,148,519397376,3
1623,1419924520702,200,148,520245248,6
757,1419923920097,200,148,519778304,8
54,1419923372659,200,147,521359360,4
267,1419923555601,200,147,520118272,4
1691,1419924565528,200,147,519835648,4
1857,1419924675065,200,147,519536640,6
1006,1419924099491,200,146,520429568,2
1453,1419924410696,200,146,519286784,3
901,1419924025631,200,146,521117696,4
1030,1419924118002,200,146,520556544,7
37,1419923360678,200,145,521478144,4
1088,1419924162678,200,145,520040448,4
918,1419924036739,200,145,521023488,7
705,1419923885464,200,145,519823360,12
1728,1419924589487,200,144,519774208,3
938,1419924052402,200,144,521023488,4
732,1419923903391,200,144,519933952,5
171,1419923484661,200,143,520683520,5
397,1419923651206,200,143,519725056,7
356,1419923618422,200,142,519663616,3
1111,1419924178559,200,142,520040448,4
407,1419923658274,200,142,519909376,5
884,1419924012769,200,142,520937472,7
1269,1419924290365,200,141,519491584,4
251,1419923543220,200,141,520163328,6
1907,1419924718185,200,141,519430144,7
936,1419924051185,200,141,521023488,8
1037,1419924122129,200,141,519913472,8
873,1419924004693,200,140,519602176,4
1004,1419924098281,200,140,520429568,5
346,1419923611575,200,139,519790592,3
707,1419923886684,200,139,519823360,5
1117,1419924182330,200,139,520040448,5
788,1419923941702,200,139,519811072,6
1650,1419924538880,200,139,520265728,8
1559,1419924479924,200,139,519057408,12
1648,1419924537676,200,138,520265728,3
64,1419923379516,200,138,521232384,4
910,1419924031396,200,138,521023488,5
913,1419924033335,200,138,521023488,5
383,1419923636755,200,138,519671808,6
921,1419924041104,200,138,521023488,7
925,1419924043864,200,138,521023488,7
1302,1419924312263,200,138,519401472,7
1658,1419924544125,200,138,520065024,7
1789,1419924631181,200,138,519671808,7
131,1419923443406,200,137,520478720,4
546,1419923761687,200,137,520413184,4
458,1419923695039,200,137,519663616,7
1672,1419924553140,200,137,519925760,7
1086,1419924161440,200,136,520040448,2
1629,1419924524670,200,136,520212480,3
656,1419923851366,200,136,519884800,5
1008,1419924100747,200,136,520429568,5
201,1419923509053,200,136,520462336,6
